"497","20","272","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"498","20","340","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"499","20","354","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"500","20","376","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"501","20","377","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"502","20","386","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"503","20","403","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"504","20","405","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"505","20","407","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"506","20","409","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"507","20","410","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"508","20","412","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"509","20","423","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"510","20","515","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"511","20","519","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"512","20","520","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"513","20","573","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"514","20","574","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"515","20","575","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"516","20","577","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"517","20","579","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"518","20","585","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"519","20","592","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"520","20","595","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"521","20","598","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"522","20","600","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"523","20","601","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"524","20","606","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"525","20","615","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"526","20","617","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"527","20","626","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"528","20","695","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"529","20","709","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"530","20","830","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"531","20","850","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"532","20","969","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"533","20","1011","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"534","20","1123","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"535","20","1219","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"536","20","1227","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"537","20","1367","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"538","20","1415","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"539","20","1494","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
"540","20","1596","0000-00-00","0","0000-00-00","0000-00-00 00:00:00","system"
